diagram_id,model,main_category,subcategory,extraction_success,extraction_time_ms,prompt_tokens,completion_tokens,evaluation_time_ms,overall_score,overall_pass,angle_labels_matches_arcs_passed,angle_labels_matches_arcs_message,diagram_fully_in_canvas_passed,diagram_fully_in_canvas_message,labels_associated_with_elements_passed,labels_associated_with_elements_message,diagram_elements_dont_problematically_overlap_passed,diagram_elements_dont_problematically_overlap_message,diagram_elements_are_readable_size_passed,diagram_elements_are_readable_size_message,shape_outlines_are_closed_passed,shape_outlines_are_closed_message,core_mathematical_properties_of_shapes_correct_passed,core_mathematical_properties_of_shapes_correct_message,labeled_lengths_areas_match_proportions_passed,labeled_lengths_areas_match_proportions_message,schema_validation_passed,schema_validation_message
364,gpt-4.1-mini,3d shapes,rectangular prism,True,12377.09808400541,3388,684,23.737625000649132,0.4,False,N/A,No angle indicators to check,True,Diagram is fully in canvas,N/A,No labels to check,False,3D parts id=10 (mean z=1.00) and id=3 (mean z=0.50) overlap 92.3 pt²; normals differ by 0.0°; 3D parts id=10 (mean z=1.00) and id=4 (mean z=0.50) overlap 92.3 pt²; normals differ by 0.0°; 3D parts id=10 (mean z=1.00) and id=7 (mean z=0.50) overlap 92.3 pt²; normals differ by 0.0° (+5 more),True,All elements >= 0.5pt,False,3D-part id=9 missing right face; top face; 3D-part id=10 missing front face; right face; 3D-part id=11 missing front face; top face,False,3D-part id=9 has too few distinct corners (4); 3D-part id=10 has too few distinct corners (4); 3D-part id=11 has too few distinct corners (4),N/A,No numeric labels to check,,
365,gpt-4.1-mini,3d shapes,cube,True,1742.9320000082953,3019,59,0.3333329950692132,1.0,True,N/A,No angle indicators to check,True,Diagram is fully in canvas,N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.0pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
366,gpt-4.1-mini,3d shapes,cube,True,12563.138833007542,3658,932,11.574125004699454,0.8,False,N/A,No angle indicators to check,True,Diagram is fully in canvas,N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.4pt,False,3D-part id=1 front face not drawn at max z; 3D-part id=2 front face not drawn at max z; 3D-part id=3 front face not drawn at max z (+1 more),True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
367,gpt-4.1-mini,3d shapes,cube,True,18497.30787500448,3330,1179,34.370624998700805,0.8,False,N/A,No angle indicators to check,False,"shapes id=9 bbox ((-95.4, -32.2) to (-72.3, -9.0)) exceeds canvas allowance (+/- 5.0pt)",N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.5pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
368,gpt-4.1-mini,3d shapes,cube,True,3437.4592079984723,3188,243,11.564458996872418,0.5,False,N/A,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (1 total): Label '1 cubic unit' -> segment (distance=0.0pt),False,Solid segment overlaps interior of 3D part id=1; Solid segment overlaps interior of 3D part id=1; Solid segment overlaps interior of 3D part id=1,True,All elements >= 1.5pt,False,3D-part id=1 missing front face; right face; top face,False,3D-part id=1 has too few distinct corners (6),N/A,Not enough labeled pairs to compare proportions,,
369,gpt-4.1-mini,3d shapes,cube,True,1720.86370899342,2972,69,0.49529199895914644,1.0,True,N/A,No angle indicators to check,True,Diagram is fully in canvas,N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.0pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
370,gpt-4.1-mini,3d shapes,cube,True,1849.6728330064798,2965,107,2.5014999991981313,0.8,False,N/A,No angle indicators to check,False,"circles bbox ((-67.8, -67.8) to (-49.7, -49.7)) exceeds canvas allowance (+/- 5.0pt)",N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.8pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
371,gpt-4.1-mini,3d shapes,cube,True,5356.057375000091,3440,341,3.7882500037085265,0.8,False,N/A,No angle indicators to check,False,"shapes bbox ((289.1, 144.5) to (361.4, 216.8)) exceeds canvas allowance (+/- 5.0pt)",N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 2.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
372,gpt-4.1-mini,3d shapes,cube,True,4967.501374994754,3278,304,4.42737499543,1.0,True,N/A,No angle indicators to check,True,Diagram is fully in canvas,N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
373,gpt-4.1-mini,3d shapes,cube,True,5023.216750007123,3206,308,17.493084000307135,1.0,True,N/A,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (3 total): Label '5 units' -> segment (distance=0.0pt); Label '5 units' -> segment (distance=20.4pt); Label '5 units' -> segment (distance=20.4pt),True,No problematic overlaps detected,True,All elements >= 4.5pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,True,Labeled lengths/areas match measured proportions,,
374,gpt-4.1-mini,3d shapes,cube,True,22265.565833004075,3503,1557,26.26041699841153,0.4,False,N/A,No angle indicators to check,True,Diagram is fully in canvas,N/A,No labels to check,False,3D parts id=14 (mean z=1.00) and id=4 (mean z=0.50) overlap 92.3 pt²; normals differ by 0.0°; 3D parts id=14 (mean z=1.00) and id=5 (mean z=0.50) overlap 92.3 pt²; normals differ by 0.0°; 3D parts id=14 (mean z=1.00) and id=6 (mean z=0.50) overlap 92.3 pt²; normals differ by 0.0° (+17 more),True,All elements >= 0.8pt,False,3D-part id=13 missing right face; top face; 3D-part id=14 missing front face; right face; 3D-part id=15 missing front face; top face (+3 more),False,3D-part id=13 has too few distinct corners (4); 3D-part id=14 has too few distinct corners (4); 3D-part id=15 has too few distinct corners (4) (+3 more),N/A,No numeric labels to check,,
375,gpt-4.1-mini,3d shapes,cube,False,16358.309666989953,3903,1249,43.415542008006014,0.42857142857142855,False,N/A,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (4 total): Label 'Cube' -> segment (distance=11.6pt); Label 'Triangular Prism' -> segment (distance=11.6pt); Label 'Rectangular Pyramid' -> segment (distance=11.6pt); Label 'Pentagonal Pyramid' -> segment (distance=11.6pt) (ties noted: Text label 'Triangular Prism' ties elements (difference=0.0pt); Text label 'Rectangular Pyramid' ties elements (difference=0.0pt)),False,Nodes 'Cube' and 'Triangular Prism' overlap (122.4 pt²); Nodes 'Cube' and 'Rectangular Pyramid' overlap (122.4 pt²); Nodes 'Cube' and 'Pentagonal Pyramid' overlap (122.4 pt²) (+50 more),True,All elements >= 1.1pt,False,shape id=4 (3D-part) vertices do not wrap to close the outline,False,3D-part id=1 has no 3D vertices; 3D-part id=2 has no 3D vertices; 3D-part id=3 has no 3D vertices (+1 more),N/A,No numeric labels to check,False,"Schema validation failed: 23 validation errors for TikzIR
shapes.0.3D-part.vertices.0
  List should have at least 3 items after validation, not 2 [type=too_short, input_value=[0, 0], input_type=list]
    For further information visit https://errors.pydantic.dev/2.12/v/too_short
shapes.0.3D-part.vertices.1
  List should have at least 3 items after validation, not 2 [type=too_short, input_value=[1, 0], input_type=list]
    For further information visit https://errors.pydantic.dev/2.12/v/too_short
shapes.0.3D-part.vertices.2
  List should have at least 3 items after validation, not 2 [type=too_short, input_value=[1, 1], input_type=list]
    For further information visit https://errors.pydantic.dev/2.12/v/too_short
shapes.0.3D-part.vertices.3
  List should have at least 3 items after validation, not 2 [type=too_short, input_value=[0, 1], input_type=list]
    For further information visit https://errors.pydantic.dev/2.12/v/too_short
shapes.1.3D-part.vertices.0
  List should have at least 3 items after validation, not 2 [type=too_short, input_value=[0.3, 0.3], input_type=list]
    For further information visit https://errors.pydantic.dev/2.12/v/too_short
shapes.1.3D-part.vertices.1
  List should have at least 3 items after validation, not 2 [type=too_short, input_value=[1.3, 0.3], input_type=list]
    For further information visit https://errors.pydantic.dev/2.12/v/too_short
shapes.1.3D-part.vertices.2
  List should have at least 3 items after validation, not 2 [type=too_short, input_value=[1.3, 1.3], input_type=list]
    For further information visit https://errors.pydantic.dev/2.12/v/too_short
shapes.1.3D-part.vertices.3
  List should have at least 3 items after validation, not 2 [type=too_short, input_value=[0.3, 1.3], input_type=list]
    For further information visit https://errors.pydantic.dev/2.12/v/too_short
shapes.2.3D-part.vertices.0
  List should have at least 3 items after validation, not 2 [type=too_short, input_value=[0, 0], input_type=list]
    For further information visit https://errors.pydantic.dev/2.12/v/too_short
shapes.2.3D-part.vertices.1
  List should have at least 3 items after validation, not 2 [type=too_short, input_value=[1, 0], input_type=list]
    For further information visit https://errors.pydantic.dev/2.12/v/too_short
shapes.2.3D-part.vertices.2
  List should have at least 3 items after validation, not 2 [type=too_short, input_value=[0.5, 0.866], input_type=list]
    For further information visit https://errors.pydantic.dev/2.12/v/too_short
shapes.3.3D-part.vertices.0
  List should have at least 3 items after validation, not 2 [type=too_short, input_value=[0.3, 0.3], input_type=list]
    For further information visit https://errors.pydantic.dev/2.12/v/too_short
shapes.3.3D-part.vertices.1
  List should have at least 3 items after validation, not 2 [type=too_short, input_value=[1.3, 0.3], input_type=list]
    For further information visit https://errors.pydantic.dev/2.12/v/too_short
shapes.3.3D-part.vertices.2
  List should have at least 3 items after validation, not 2 [type=too_short, input_value=[0.8, 1.166], input_type=list]
    For further information visit https://errors.pydantic.dev/2.12/v/too_short
shapes.4.3D-part.vertices.0
  List should have at least 3 items after validation, not 2 [type=too_short, input_value=[0, 0], input_type=list]
    For further information visit https://errors.pydantic.dev/2.12/v/too_short
shapes.4.3D-part.vertices.1
  List should have at least 3 items after validation, not 2 [type=too_short, input_value=[1.2, 0], input_type=list]
    For further information visit https://errors.pydantic.dev/2.12/v/too_short
shapes.4.3D-part.vertices.2
  List should have at least 3 items after validation, not 2 [type=too_short, input_value=[1.2, 0.8], input_type=list]
    For further information visit https://errors.pydantic.dev/2.12/v/too_short
shapes.4.3D-part.vertices.3
  List should have at least 3 items after validation, not 2 [type=too_short, input_value=[0, 0.8], input_type=list]
    For further information visit https://errors.pydantic.dev/2.12/v/too_short
shapes.5.3D-part.vertices.0
  List should have at least 3 items after validation, not 2 [type=too_short, input_value=[0.1, 0.75], input_type=list]
    For further information visit https://errors.pydantic.dev/2.12/v/too_short
shapes.5.3D-part.vertices.1
  List should have at least 3 items after validation, not 2 [type=too_short, input_value=[0.5, 0.25], input_type=list]
    For further information visit https://errors.pydantic.dev/2.12/v/too_short
shapes.5.3D-part.vertices.2
  List should have at least 3 items after validation, not 2 [type=too_short, input_value=[1.35, 0.25], input_type=list]
    For further information visit https://errors.pydantic.dev/2.12/v/too_short
shapes.5.3D-part.vertices.3
  List should have at least 3 items after validation, not 2 [type=too_short, input_value=[1.75, 0.75], input_type=list]
    For further information visit https://errors.pydantic.dev/2.12/v/too_short
shapes.5.3D-part.vertices.4
  List should have at least 3 items after validation, not 2 [type=too_short, input_value=[1.025, 1.25], input_type=list]
    For further information visit https://errors.pydantic.dev/2.12/v/too_short"
376,gpt-4.1-mini,3d shapes,cube,True,3674.9501669983147,3175,225,4.284584007109515,1.0,True,N/A,No angle indicators to check,True,No canvas constraints applied,N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
377,gpt-4.1-mini,3d shapes,cube,True,15724.263666998013,3387,1189,34.920500009320676,0.8,False,N/A,No angle indicators to check,False,"shapes id=1 bbox ((54.2, 36.1) to (77.4, 59.3)) exceeds canvas allowance (+/- 5.0pt)",N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.0pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
378,gpt-4.1-mini,3d shapes,cube,True,21945.440416995552,3884,1418,4.263374998117797,1.0,True,N/A,No angle indicators to check,True,No canvas constraints applied,N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.2pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
379,gpt-4.1-mini,3d shapes,cube,True,8000.029709000955,3172,586,22.02604200283531,0.8,False,N/A,No angle indicators to check,False,"shapes id=6 bbox ((-30.7, -66.8) to (-7.5, -43.6)) exceeds canvas allowance (+/- 5.0pt)",N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
380,gpt-4.1-mini,3d shapes,cube,True,7265.0577500025975,3255,437,16.599167007370852,0.8,False,N/A,No angle indicators to check,False,"shapes id=7 bbox ((49.1, -23.2) to (72.3, 0.0)) exceeds canvas allowance (+/- 5.0pt)",N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
381,gpt-4.1-mini,3d shapes,cube,True,26097.052790995804,3544,2290,59.00741599907633,1.0,True,N/A,No angle indicators to check,True,Diagram is fully in canvas,N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
382,gpt-4.1-mini,3d shapes,cube,True,5517.226459007361,3243,378,13.084083999274299,1.0,True,N/A,No angle indicators to check,True,No canvas constraints applied,N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.2pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
383,gpt-4.1-mini,3d shapes,cube,True,7221.894541013171,3196,373,6.3302920025307685,1.0,True,N/A,No angle indicators to check,True,Diagram is fully in canvas,N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
384,gpt-4.1-mini,3d shapes,cube,True,14376.578041003086,3315,979,31.386874994495884,1.0,True,N/A,No angle indicators to check,True,Diagram is fully in canvas,N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
385,gpt-4.1-mini,3d shapes,cube,True,22619.949500003713,3480,1802,49.81491599755827,1.0,True,N/A,No angle indicators to check,True,No canvas constraints applied,N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.0pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
386,gpt-4.1-mini,3d shapes,cube,True,8576.647041001706,3312,319,15.815499995369464,0.8571428571428571,False,N/A,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (3 total): Label '7 in' -> segment (distance=0.0pt); Label '7 in' -> segment (distance=0.0pt); Label '7 in' -> segment (distance=0.0pt) (ties noted: Numeric label '7 in' ties edges (difference=0.0pt); Numeric label '7 in' ties edges (difference=0.0pt) (+1 more ties)),True,No problematic overlaps detected,True,All elements >= 1.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=7) vs ((no id), label=7) → rel. error 0.091; Length proportion mismatch: ((no id), label=7) vs ((no id), label=7) → rel. error 0.091",,
